,0,1,2
263,1023656795124846592,2018-07-29 19:49:33,b'The University Bridge has closed to traffic - 12:49:30 AM'
264,1023656414261080065,2018-07-29 19:48:02,b'The Montlake Bridge has closed to traffic - 12:48:00 AM'
265,1023655907010306048,2018-07-29 19:46:01,b'The Fremont Bridge has closed to traffic - 12:45:59 AM'
266,1023654915288100864,2018-07-29 19:42:05,b'The University Bridge has reopened to traffic - 12:42:00 AM'
267,1023653838782259201,2018-07-29 19:37:48,b'The University Bridge has closed to traffic - 12:37:44 AM'
268,1023653731823321088,2018-07-29 19:37:22,b'The Fremont Bridge has reopened to traffic - 12:37:18 AM'
269,1023652823999832066,2018-07-29 19:33:46,b'The Fremont Bridge has closed to traffic - 12:33:41 AM'
270,1023647470931210240,2018-07-29 19:12:30,b'The Fremont Bridge has reopened to traffic - 12:12:27 AM'
271,1023646394920267776,2018-07-29 19:08:13,b'The Fremont Bridge has closed to traffic - 12:08:12 AM'
272,1023643085484449792,2018-07-29 18:55:04,b'The Fremont Bridge has reopened to traffic - 11:55:01 AM'
273,1023642072379609089,2018-07-29 18:51:03,b'The Fremont Bridge has closed to traffic - 11:51:02 AM'
274,1023639921565655040,2018-07-29 18:42:30,b'The Ballard Bridge has reopened to traffic - 11:42:26 AM'
275,1023638761161162753,2018-07-29 18:37:53,b'The Ballard Bridge has closed to traffic - 11:37:51 AM'
276,1023627066271395840,2018-07-29 17:51:25,b'The Fremont Bridge has reopened to traffic - 10:51:22 AM'
277,1023626114747445248,2018-07-29 17:47:38,b'The Fremont Bridge has closed to traffic - 10:47:33 AM'
278,1023622383934959616,2018-07-29 17:32:48,b'The Ballard Bridge has reopened to traffic - 10:32:47 AM'
279,1023621307726843905,2018-07-29 17:28:32,b'The Ballard Bridge has closed to traffic - 10:28:31 AM'
280,1023620442530013186,2018-07-29 17:25:06,b'The Montlake Bridge has reopened to traffic - 10:25:02 AM'
281,1023619513823051776,2018-07-29 17:21:24,b'The Montlake Bridge has closed to traffic - 10:21:23 AM'
282,1023618500575690753,2018-07-29 17:17:23,b'The Fremont Bridge has reopened to traffic - 10:17:19 AM'
283,1023617803901779968,2018-07-29 17:14:37,b'The University Bridge has reopened to traffic - 10:14:35 AM'
284,1023617380797186049,2018-07-29 17:12:56,b'The Fremont Bridge has closed to traffic - 10:12:55 AM'
285,1023616810342465536,2018-07-29 17:10:40,b'The University Bridge has closed to traffic - 10:10:36 AM'
286,1023606147637338113,2018-07-29 16:28:17,b'The Montlake Bridge has reopened to traffic - 9:28:12 AM'
287,1023605261024387079,2018-07-29 16:24:46,b'The Montlake Bridge has closed to traffic - 9:24:43 AM'
288,1023603573689446400,2018-07-29 16:18:04,b'The University Bridge has reopened to traffic - 9:18:01 AM'
289,1023602602942976000,2018-07-29 16:14:12,b'The University Bridge has closed to traffic - 9:14:11 AM'
290,1023596322908078080,2018-07-29 15:49:15,b'The Fremont Bridge has reopened to traffic - 8:49:12 AM'
291,1023594993817018370,2018-07-29 15:43:58,b'The Fremont Bridge has closed to traffic - 8:43:57 AM'
292,1023591144674869248,2018-07-29 15:28:40,b'The Fremont Bridge has reopened to traffic - 8:28:38 AM'
293,1023590195050864640,2018-07-29 15:24:54,b'The Fremont Bridge has closed to traffic - 8:24:52 AM'
294,1023584631432466432,2018-07-29 15:02:48,b'The Ballard Bridge has reopened to traffic - 8:02:46 AM'
295,1023583405999415296,2018-07-29 14:57:55,b'The Ballard Bridge has closed to traffic - 7:57:51 AM'
296,1023565369733074944,2018-07-29 13:46:15,b'The Lower Spokane St Bridge has reopened to traffic - 6:46:11 AM'
297,1023562671046578177,2018-07-29 13:35:32,b'The Lower Spokane St Bridge has closed to traffic - 6:35:30 AM'
298,1023507742655373312,2018-07-29 09:57:16,b'The Fremont Bridge has reopened to traffic - 2:57:13 AM'
299,1023506666237513728,2018-07-29 09:52:59,b'The Fremont Bridge has closed to traffic - 2:52:56 AM'
300,1023472658350923777,2018-07-29 07:37:51,b'The Fremont Bridge has reopened to traffic - 0:37:47 AM'
301,1023471519031148544,2018-07-29 07:33:19,b'The Fremont Bridge has closed to traffic - 0:33:15 AM'
302,1023439939420082176,2018-07-29 05:27:50,b'The Lower Spokane St Bridge has reopened to traffic - 10:27:46 PM'
303,1023436313972760576,2018-07-29 05:13:26,b'The Lower Spokane St Bridge has closed to traffic - 10:13:20 PM'
304,1023432181434134529,2018-07-29 04:57:01,b'The 1st Ave S Bridge has reopened to traffic - 9:56:59 PM'
305,1023431694957694977,2018-07-29 04:55:05,b'The Fremont Bridge has reopened to traffic - 9:55:03 PM'
306,1023430555637968901,2018-07-29 04:50:33,b'The Fremont Bridge has closed to traffic - 9:50:32 PM'
307,1023430427615232002,2018-07-29 04:50:03,b'The Ballard Bridge has reopened to traffic - 9:50:02 PM'
308,1023428234845728769,2018-07-29 04:41:20,b'The 1st Ave S Bridge has closed to traffic - 9:41:18 PM'
309,1023421954290634752,2018-07-29 04:16:22,b'The 1st Ave S Bridge has reopened to traffic - 9:16:20 PM'
310,1023419845440761857,2018-07-29 04:08:00,b'The 1st Ave S Bridge has closed to traffic - 9:07:57 PM'
311,1023419000896647168,2018-07-29 04:04:38,b'The Fremont Bridge has reopened to traffic - 9:04:34 PM'
312,1023418683014537216,2018-07-29 04:03:22,b'The Lower Spokane St Bridge has reopened to traffic - 9:03:20 PM'
313,1023417417202987008,2018-07-29 03:58:21,b'The Fremont Bridge has closed to traffic - 8:58:20 PM'
314,1023417141708480513,2018-07-29 03:57:15,b'The University Bridge has reopened to traffic - 8:57:14 PM'
315,1023416234186952704,2018-07-29 03:53:39,b'The University Bridge has closed to traffic - 8:53:33 PM'
316,1023416169431101440,2018-07-29 03:53:23,b'The Lower Spokane St Bridge has closed to traffic - 8:53:19 PM'
317,1023414334393733120,2018-07-29 03:46:06,b'The Montlake Bridge has reopened to traffic - 8:46:02 PM'
318,1023413426905735168,2018-07-29 03:42:29,b'The Montlake Bridge has closed to traffic - 8:42:25 PM'
319,1023409569697910784,2018-07-29 03:27:10,b'The Ballard Bridge has reopened to traffic - 8:27:05 PM'
320,1023409020164427776,2018-07-29 03:24:59,b'The University Bridge has reopened to traffic - 8:24:54 PM'
321,1023408660234493952,2018-07-29 03:23:33,b'The Fremont Bridge has reopened to traffic - 8:23:30 PM'
322,1023408447742664710,2018-07-29 03:22:42,b'The Ballard Bridge has closed to traffic - 8:22:40 PM'
323,1023407981898027013,2018-07-29 03:20:51,b'The University Bridge has closed to traffic - 8:20:47 PM'
324,1023407053304299520,2018-07-29 03:17:10,b'The Montlake Bridge has reopened to traffic - 8:17:08 PM'
325,1023407051408429058,2018-07-29 03:17:09,b'The Fremont Bridge has closed to traffic - 8:17:08 PM'
326,1023406965173641217,2018-07-29 03:16:49,b'The Lower Spokane St Bridge has reopened to traffic - 8:16:46 PM'
327,1023405678256259074,2018-07-29 03:11:42,b'The Montlake Bridge has closed to traffic - 8:11:39 PM'
328,1023405613143941120,2018-07-29 03:11:26,b'The Fremont Bridge has reopened to traffic - 8:11:23 PM'
329,1023405211044339712,2018-07-29 03:09:50,b'The University Bridge has reopened to traffic - 8:09:47 PM'
330,1023404535023206401,2018-07-29 03:07:09,b'The Lower Spokane St Bridge has closed to traffic - 8:07:05 PM'
331,1023404322686550017,2018-07-29 03:06:19,b'The University Bridge has closed to traffic - 8:06:17 PM'
332,1023404194772873217,2018-07-29 03:05:48,b'The Fremont Bridge has closed to traffic - 8:05:47 PM'
333,1023403644849250304,2018-07-29 03:03:37,b'The Montlake Bridge has reopened to traffic - 8:03:32 PM'
334,1023402800632324097,2018-07-29 03:00:16,b'The Montlake Bridge has closed to traffic - 8:00:12 PM'
335,1023401661161558016,2018-07-29 02:55:44,b'The Fremont Bridge has reopened to traffic - 7:55:39 PM'
336,1023400500455075840,2018-07-29 02:51:07,b'The Fremont Bridge has closed to traffic - 7:51:03 PM'
337,1023397949244469249,2018-07-29 02:40:59,b'The Fremont Bridge has reopened to traffic - 7:40:56 PM'
338,1023397294345936897,2018-07-29 02:38:23,b'The Lower Spokane St Bridge has reopened to traffic - 7:38:18 PM'
339,1023397292580061184,2018-07-29 02:38:23,b'The Ballard Bridge has reopened to traffic - 7:38:18 PM'
340,1023396511718068224,2018-07-29 02:35:16,b'The Fremont Bridge has closed to traffic - 7:35:11 PM'
341,1023396299440181249,2018-07-29 02:34:26,b'The Ballard Bridge has closed to traffic - 7:34:21 PM'
342,1023394570040557568,2018-07-29 02:27:33,b'The Ballard Bridge has reopened to traffic - 7:27:33 PM'
343,1023394041537298433,2018-07-29 02:25:27,b'The Lower Spokane St Bridge has closed to traffic - 7:25:22 PM'
344,1023393470621208576,2018-07-29 02:23:11,b'The Ballard Bridge has closed to traffic - 7:23:09 PM'
345,1023387738232344577,2018-07-29 02:00:25,b'The Ballard Bridge has reopened to traffic - 7:00:19 PM'
346,1023386345689894912,2018-07-29 01:54:53,b'The Ballard Bridge has closed to traffic - 6:54:49 PM'
347,1023386028147535873,2018-07-29 01:53:37,b'The 1st Ave S Bridge has reopened to traffic - 6:53:35 PM'
348,1023384973158436865,2018-07-29 01:49:25,b'The Fremont Bridge has reopened to traffic - 6:49:21 PM'
349,1023383707233607680,2018-07-29 01:44:24,b'The Ballard Bridge has reopened to traffic - 6:44:20 PM'
350,1023383389695500288,2018-07-29 01:43:08,b'The Fremont Bridge has closed to traffic - 6:43:05 PM'
351,1023383282770006016,2018-07-29 01:42:42,b'The 1st Ave S Bridge has closed to traffic - 6:42:37 PM'
352,1023382290741612545,2018-07-29 01:38:46,b'The Ballard Bridge has closed to traffic - 6:38:43 PM'
353,1023381151203778560,2018-07-29 01:34:14,b'The University Bridge has reopened to traffic - 6:34:12 PM'
354,1023380938447704065,2018-07-29 01:33:23,b'The South Park Bridge has reopened to traffic - 6:33:22 PM'
355,1023379946369048577,2018-07-29 01:29:27,b'The University Bridge has closed to traffic - 6:29:22 PM'
356,1023379249514700802,2018-07-29 01:26:41,b'The Fremont Bridge has reopened to traffic - 6:26:36 PM'
357,1023379184771448832,2018-07-29 01:26:25,b'The University Bridge has reopened to traffic - 6:26:20 PM'
358,1023378845678755841,2018-07-29 01:25:04,b'The South Park Bridge has closed to traffic - 6:25:00 PM'
359,1023378169779249152,2018-07-29 01:22:23,b'The University Bridge has closed to traffic - 6:22:20 PM'
360,1023377578084642816,2018-07-29 01:20:02,b'The Lower Spokane St Bridge has reopened to traffic - 6:20:00 PM'
361,1023377028559433728,2018-07-29 01:17:51,b'The Fremont Bridge has closed to traffic - 6:17:47 PM'
362,1023377005935382528,2018-07-29 01:17:46,b'The Montlake Bridge has reopened to traffic - 6:17:41 PM'
363,1023376540866768897,2018-07-29 01:15:55,b'The University Bridge has reopened to traffic - 6:15:54 PM'
364,1023376054491131904,2018-07-29 01:13:59,b'The Montlake Bridge has closed to traffic - 6:13:55 PM'
365,1023375631285772288,2018-07-29 01:12:18,b'The University Bridge has closed to traffic - 6:12:13 PM'
366,1023375460783206400,2018-07-29 01:11:37,b'The Lower Spokane St Bridge has closed to traffic - 6:11:34 PM'
367,1023374658584829953,2018-07-29 01:08:26,b'The Ballard Bridge has reopened to traffic - 6:08:22 PM'
368,1023373435135713280,2018-07-29 01:03:34,b'The Ballard Bridge has closed to traffic - 6:03:31 PM'
369,1023373307138138112,2018-07-29 01:03:04,b'The Montlake Bridge has reopened to traffic - 6:03:02 PM'
370,1023372125111894019,2018-07-29 00:58:22,b'The Montlake Bridge has closed to traffic - 5:58:17 PM'
371,1023371195482234880,2018-07-29 00:54:40,b'The Ballard Bridge has reopened to traffic - 5:54:40 PM'
372,1023370161217130496,2018-07-29 00:50:34,b'The University Bridge has reopened to traffic - 5:50:29 PM'
373,1023369969751404544,2018-07-29 00:49:48,b'The Ballard Bridge has closed to traffic - 5:49:46 PM'
374,1023369292971032582,2018-07-29 00:47:07,b'The University Bridge has closed to traffic - 5:47:06 PM'
375,1023366763038142469,2018-07-29 00:37:04,b'The Fremont Bridge has reopened to traffic - 5:37:01 PM'
376,1023365623777189888,2018-07-29 00:32:32,b'The Fremont Bridge has closed to traffic - 5:32:29 PM'
377,1023360734254616576,2018-07-29 00:13:06,b'The Montlake Bridge has reopened to traffic - 5:13:03 PM'
378,1023359425875083265,2018-07-29 00:07:54,b'The Montlake Bridge has closed to traffic - 5:07:50 PM'
379,1023358181349548033,2018-07-29 00:02:58,b'The University Bridge has reopened to traffic - 5:02:54 PM'
380,1023357084090298369,2018-07-28 23:58:36,b'The University Bridge has closed to traffic - 4:58:32 PM'
381,1023355839237652480,2018-07-28 23:53:39,b'The University Bridge has reopened to traffic - 4:53:38 PM'
382,1023355057339650050,2018-07-28 23:50:33,b'The Fremont Bridge has reopened to traffic - 4:50:29 PM'
383,1023354823947706368,2018-07-28 23:49:37,b'The University Bridge has closed to traffic - 4:49:35 PM'
384,1023354127034634240,2018-07-28 23:46:51,b'The Fremont Bridge has closed to traffic - 4:46:49 PM'
385,1023353493451468800,2018-07-28 23:44:20,b'The Montlake Bridge has reopened to traffic - 4:44:15 PM'
386,1023352669925068801,2018-07-28 23:41:04,b'The Montlake Bridge has closed to traffic - 4:41:01 PM'
387,1023349254679490560,2018-07-28 23:27:29,b'The University Bridge has reopened to traffic - 4:27:26 PM'
388,1023348389365182464,2018-07-28 23:24:03,b'The University Bridge has closed to traffic - 4:23:58 PM'
389,1023345817053085697,2018-07-28 23:13:50,b'The University Bridge has reopened to traffic - 4:13:45 PM'
390,1023345246598356993,2018-07-28 23:11:34,b'The Fremont Bridge has reopened to traffic - 4:11:30 PM'
391,1023344760143020032,2018-07-28 23:09:38,b'The University Bridge has closed to traffic - 4:09:35 PM'
392,1023343683918225408,2018-07-28 23:05:21,b'The Fremont Bridge has closed to traffic - 4:05:18 PM'
393,1023343471296311296,2018-07-28 23:04:31,b'The Montlake Bridge has reopened to traffic - 4:04:27 PM'
394,1023342373282037760,2018-07-28 23:00:09,b'The Montlake Bridge has closed to traffic - 4:00:08 PM'
395,1023340665097207810,2018-07-28 22:53:21,b'The Ballard Bridge has reopened to traffic - 3:53:18 PM'
396,1023340031623086080,2018-07-28 22:50:50,b'The Fremont Bridge has reopened to traffic - 3:50:50 PM'
397,1023339228967493632,2018-07-28 22:47:39,b'The Ballard Bridge has closed to traffic - 3:47:37 PM'
398,1023338890373947392,2018-07-28 22:46:18,b'The Fremont Bridge has closed to traffic - 3:46:16 PM'
399,1023338467541938177,2018-07-28 22:44:38,b'The University Bridge has reopened to traffic - 3:44:36 PM'
400,1023337454378483712,2018-07-28 22:40:36,b'The University Bridge has closed to traffic - 3:40:34 PM'
401,1023335851185471488,2018-07-28 22:34:14,b'The Montlake Bridge has reopened to traffic - 3:34:10 PM'
402,1023334859354202112,2018-07-28 22:30:17,b'The Montlake Bridge has closed to traffic - 3:30:15 PM'
403,1023333488349474818,2018-07-28 22:24:50,b'The Fremont Bridge has reopened to traffic - 3:24:46 PM'
404,1023332179726585856,2018-07-28 22:19:38,b'The Fremont Bridge has closed to traffic - 3:19:38 PM'
405,1023330640001884160,2018-07-28 22:13:31,b'The University Bridge has reopened to traffic - 3:13:27 PM'
406,1023329879658360832,2018-07-28 22:10:30,b'The Ballard Bridge has reopened to traffic - 3:10:28 PM'
407,1023329709570973701,2018-07-28 22:09:49,b'The Lower Spokane St Bridge has reopened to traffic - 3:09:48 PM'
408,1023328991426445312,2018-07-28 22:06:58,b'The University Bridge has closed to traffic - 3:06:55 PM'
409,1023328631689371648,2018-07-28 22:05:32,b'The Ballard Bridge has closed to traffic - 3:05:32 PM'
410,1023328271587467264,2018-07-28 22:04:07,b'The 1st Ave S Bridge has reopened to traffic - 3:04:02 PM'
411,1023327469166706688,2018-07-28 22:00:55,b'The Lower Spokane St Bridge has closed to traffic - 3:00:53 PM'
412,1023326687558172673,2018-07-28 21:57:49,b'The Ballard Bridge has reopened to traffic - 2:57:46 PM'
413,1023326517164572673,2018-07-28 21:57:08,b'The 1st Ave S Bridge has closed to traffic - 2:57:04 PM'
414,1023325904737525760,2018-07-28 21:54:42,b'The Fremont Bridge has reopened to traffic - 2:54:38 PM'
415,1023325502788882434,2018-07-28 21:53:06,b'The Ballard Bridge has closed to traffic - 2:53:04 PM'
416,1023324110351298561,2018-07-28 21:47:35,b'The Fremont Bridge has closed to traffic - 2:47:30 PM'
417,1023323223864238080,2018-07-28 21:44:03,b'The South Park Bridge has reopened to traffic - 2:44:01 PM'
418,1023322442637312000,2018-07-28 21:40:57,b'The Ballard Bridge has reopened to traffic - 2:40:54 PM'
419,1023321682365243392,2018-07-28 21:37:56,b'The South Park Bridge has closed to traffic - 2:37:52 PM'
420,1023320879990591488,2018-07-28 21:34:44,b'The Montlake Bridge has reopened to traffic - 2:34:43 PM'
421,1023320857517551616,2018-07-28 21:34:39,b'The Fremont Bridge has reopened to traffic - 2:34:34 PM'
422,1023320518861119488,2018-07-28 21:33:18,b'The Ballard Bridge has closed to traffic - 2:33:13 PM'
423,1023319864260194304,2018-07-28 21:30:42,b'The Montlake Bridge has closed to traffic - 2:30:40 PM'
424,1023319799521112064,2018-07-28 21:30:27,b'The Fremont Bridge has closed to traffic - 2:30:24 PM'
425,1023318849955872768,2018-07-28 21:26:40,b'The University Bridge has reopened to traffic - 2:26:38 PM'
426,1023318194960793600,2018-07-28 21:24:04,b'The 1st Ave S Bridge has reopened to traffic - 2:24:01 PM'
427,1023317645494349824,2018-07-28 21:21:53,b'The University Bridge has closed to traffic - 2:21:52 PM'
428,1023317622656389120,2018-07-28 21:21:48,b'The Fremont Bridge has reopened to traffic - 2:21:46 PM'
429,1023316715176742913,2018-07-28 21:18:11,b'The Fremont Bridge has closed to traffic - 2:18:07 PM'
430,1023316355372670977,2018-07-28 21:16:46,b'The Montlake Bridge has reopened to traffic - 2:16:43 PM'
431,1023315721520996352,2018-07-28 21:14:14,b'The 1st Ave S Bridge has closed to traffic - 2:14:12 PM'
432,1023315298588356608,2018-07-28 21:12:34,b'The Montlake Bridge has closed to traffic - 2:12:31 PM'
433,1023314411950288896,2018-07-28 21:09:02,b'The Ballard Bridge has reopened to traffic - 2:09:02 PM'
434,1023313146352529408,2018-07-28 21:04:00,b'The Ballard Bridge has closed to traffic - 2:03:58 PM'
